comment_text	hdb_labels
THE DEBATE WAS USELESS COZ THE DEMONCRATS ALREADY PLANNED TO CHEAT THE ELECTIONS! SHAME!!! DISGUSTING	-1
bby trumpie is so cute uwu💖🥺	-1
Let's debate and chill +_+	-1
Cut all the Bull. Just get started.	-1
The sparkling kale additionly welcome because withdrawal lovely advise along a parched piccolo. whole, thundering fisherman	-1
Trái sung rừng..mình ăn rui.không ngon cho lam chất lượng video không được tốt	-1
.	11
why is trump keep cutting the lady off! can she talk please.	83
Donald Trump for four years you’ve been doing things horrible for the country so don’t say that you ran for president because of how bad Biden is when you said that Barack Obama and Joe Biden did not do anything for the country of course they did they were president and Vice President at least Biden has a good way to protect us from COVID-19 when you’re saying that Biden will close down the country as you’re not that smart and you’re saying that just to be a bully and you want more people to vote for you instead of him he’s a nice guy he’s smart just respect people I can’t wait for you to get out of office	-1
he want to get off the subject of china because he know he been getting money!  from them so know he want to talk a bout something else.	-1
trump have not been paying taxes and he talking about he payed that a lie. he saying that because  he going to jail. that  stuff he saying is a  lie. trump u need JESUS.  joe  don't need to fuss with a jack ass.	-1
trump is lying he talking a bout he don't get money from russia	-1
this is  wrong people need  to stop this mess.  god is on his way back we need to get  back in church.	-1
Biden should be tested for performance enhancing drugs.  He's never this lucid.	-1
Show Trump's response douchebags.  It DESTROYS Biden.	-1
1:01:37 *Oop*	-1
1:58:00 Melania's Hand 😂 😂 😂	-1
I watch this just for entertainment 😆	-1
36:25 it is China’s fault	-1
1:41:56 My all time favorite moment 🤣🤣	-1
I just came here to see Biden roast Trump	-1
President Biden.  77 years old and cleaning Donald's clock.  Just another day at the office for him.	-1
https://m.youtube.com/watch?v=nB0RXz8JcdU&feature=youtu.be	165
Well, were fucked.	70
"The vaccine..this is a funny story. 
We are all going crazy with Chris Brown 😂👋"	-1
Trump is horrible Biden’s awesome	-1
They had to change the moderator because the previous one hanged himself after the debate	-1
Any country interference in the election 🗳 will pay a price 🤫😡I’d say it did and hunter’s been stuffing dad’s pockets 💵.	-1
Everything is simply not true Joe????	-1
Bring those kids to your state Joe come on man!	-1
Democrats are dooming us to poverty	-1
I do not like trump	-1
does anyone know how to build a nether portal	-1
Yep that’s right Joe bidden won	-1
Biden won	322
Eh you guys had your schools closed? We in Serbia had our schools open since september till late november.	-1
i am available I love ❤️ full news	-1
Yang pilih allah like.	-1
"Hello! Welcome to the Illuminati brotherhood an
elite association that elevate humanity. Our
main aim is to make you rich and famous. This
are the basic benefit a member is gonna be
enjoying for a start....
1- 1,000,000USD
2- A car worth 2,000,000USD
3- A house in any country of your choice and lot
more. Please only those who are ready to join with their whole heart
should inbox me if interested or whatsApp+79677545606 ..l"	-1
I don’t understand why people choose old candidates. Trump is 74 I believe and Biden is 78.	-1
https://www.youtube.com/watch?v=5G62RhQk1Sk&t=18s	165
King foxy	-1
The square red fifthly close because singer lately curve by a gifted invention. temporary, evanescent brazil	-1
https://soundcloud.com/djjudd/sets/f-k-donald-trump #DumPTrumP #Trump #DonaldTrump	130
Sad excuse for a debate.	-1
"I’m British and take a lot of notice of our allies across the pond.....this debate has only strengthened my belief that Trumpy is a complete moron....a racist,arrogant clown! No one on this planet is to blame for this horrible Virus to hit us all....but the true colours of a caring President would be to immediately get everyone together who can advise him on all aspects on actions to take! As of my writing,thank god Trumpy has been booted out as from January 20th 2021 and this gentleman,Mr Joe Biden..President Elect.. will do everything he can to reboot America,to heal the wounds of the jobless,to act on poverty....and make America a great country as it’s always been before Trumpy got his dirty hands on it! 
Nobody is perfect....no one,but Joe is a normal thinking,caring human being who will do all he can to make good where it’s needed! God bless you Americans...fret not...help is coming your way very soon!"	-1
I thought of Investing in bitcoin around July Feb 2018 but was discouraged with the rise and fall of bitcoin. I don't know if it's still safe and ideal to invest now and what platform is recommended	-1
"Bitcoin is the future, Investing in it now will be the wisest thing to do especially with the current rise
For real it's very profitable"	-1
Yes, again, promise made, promise kept. Vaccines approved, and administered. Trump gets things done.	-1
Ta baba na początku to wygląda jak facet	186
Well ^^ We are ready to be extinct. The whole world in general :)	-1
Wtf I searched for how to debloat windows why is this the first video?	-1
"I don't look at it like blue and red staes, I look at it as the United states
2 seconds later...
The red states have the highest numbers


This idiot just stutters and doesnt make a single good point"	265
Trump looked sick to his stomach at the end of the debate. 😂😂😂	-1
"""This was a Big Accident""
—Master Oogway"	-1
joe got the point eh both are amazing it just that joe didn’t sit he’s chair yet well see :) but joe is right and hes winning it :) is hard to trump position thu cant really blame both of them if you ask me the truth? two of them make them president make this corona end .   the end everyone happy	-1
"The word we heard lot of times from Biden is "" come on """	-1
Indians would be thinking what a pyari debate is this	-1
Why the fuck did we elect this moron ....	-1
1:01:36	216
49:23	216
So who is our president now🧐	-1
Trump 2020🇺🇸♥️	-1
I'm happy that Biden won, honestly, but gotta give it to the orange man -- he was right about the vaccine being ready by the end of the year.	-1
Who is this nigga all I get foo	-1
If this would’ve been 1988 Biden vs. 1998 Trump, this would’ve been the greatest Debate ever	-1
SERIOUSLY BITCOIN IS THE ONLY TRUE DEMOCRACY EVER EXISTED IN THE WORLD I'LL ADVISE PEOPLE TO INVEST IN IT NOW.	-1
"‘Big, beautiful factories’ 

-President Donald J. Trump, 2020"	-1
Is it just me or how the fuck dose Kamala Harris looks so good and she’s ok most 60 like wtf	-1
Minimmanditoryies is very important point biden has to help this nation.	-1
Yeah. I don't know if you can prove for some reason that there is racism. I walked through New York City with a hood on. Didn't get asked anything from a cop or got shot. This is the pinnacle of the 911 attacks in New York	-1
I ELECT FOR OR PRESIDENT BUBUNUBUBUNUBUIEDENNNNNNNNN. N. N. N.  he is so clear in his agenda to improve America. What is it though?	-1
The motionless july routinely ban because camp conservatively protect from a ill-fated adapter. repulsive, lewd comma	-1
"""Not that many of you are gonna die, so don't worry about it""!! ................ so if its not worth worrying about, why would we shut down the economy!?"	-1
"Keep the faith sticker and tshirts
https://mickydee.com"	-1
"Trump:You took everything from me. 
Biden:I don't even know who you are?"	-1
I play this video in the background every single day for my daily dose of humor!	-1
https://www.youtube.com/watch?v=Mq5vLjkL6YU	165
TRUMPS FACE AT THE CAMERA AT 49:25 has me screaming 😂😂😂😂😂	-1
Joe Biden is a real politician.	-1
The whole condor intrinsically last because gum beverly kneel via a shy shape. marvelous, aback waiter	-1
"Trump is such an idiot. He's just a lame idiot who dosen't do his job. He's got better things to do than control a country. He should be happy to be leaving the fite house on the 20th.

""It's not my fault we have coronavirus, it's China's fault"""	-1
0:40 she is hot girl and sexygirl.	-1
Freaking butt holes stole the election F Joe Biden an F Kamala Harris	-1
Hopefully, these old men will go away into retirement. Term limits. If you’re 80 let the 50 somethings run the country. Talk about that	-1
Trump was handed his ass by Biden. Glorious.	-1
Poland has got illegal chemical weapons! https://without-justice.com/	-1
"LIKE FOR TRUMP! 😀
reply for biden... 🥱"	-1
“Because they know I know them, and they know me.” 48:40	-1
"Debating on the Internet is basically 

“My opinion matters” “NO MINE DOES” 
It’s just dumb shit really stop harassing people to get into your bullshit Boomer debating 

Also your opinion isn’t worth 2cents either 
No one gives a shit about your opinion polititards"	-1
"How desperate and pathetic do you have to be to debate on the internet Like Nobody gives a shit, really

https://youtu.be/Ycym8i7hjcA From Papu franku himself"	-1
k joe biden should be president	-1
1:42:30 please check... also here is my life time mission: ALL WE NEED IS A GARDEN AND INTERNET TO LIVE, ALL YOU HAVE TO DO IS TO SHARE THIS MESSAGE... Kash2030, The First President of the world!!!	-1
Who cares about trump or Biden the one you should vote for is rotating duck with flippers	-1
Trump very strong president	-1
I'm European and if I could vote I would vote TRUMP	-1
She keeps cutting trump off! Notice everytime biden goes to talk she lets him respond. Lefty?	-1
https://chat.whatsapp.com/L9UUBqR5ei33LVgZV4ECcW	-1
Trump is so much smarter then this clown. Idk what you democraps see in this old senile pervert. Y'all are some sick bastards!	-1
The two oompa loompa's battle to the death.	-1
"I am an SBA Loan Specialist, I assist borrowers by helping them complete SBA online applications correctly and to maximize chances of being approved.  

Email me: ryanfisherman79@gmail.com

 and lets get started."	149
Trump should bring in the military with his executive orders to investigate because they will never let another trump in the white house Trump you got limited time before it's too late	-1
Two years ago my husband left me for another woman  and i was dis-organise during that period, in search for help on how to get him back i was decieved by so many fake spell casters until i meant this great genuine Dr Prince oseghale who helped in bringing back my husband and restored love and peace into my family, i will be forever greatful to him. Contact him for any kind of problem, wealth making, looking for a genuine relationship, need pregnancy, want to be famous, need good job, need protection, etc. contact him for in him you will find sincerity and trust *(spiritualoseghale@gmail.com)* Also you can whatsApp his private line:  +234(8134710225) .Am greatful Dr. Oseghale you are indeed a blessings.	149
"Trump saying, ""who built the cages"" is like a mass shooter saying ""who built the gun"" to shift the blame of the mass shooting from themselves in court."	-1
"Anarchism is the solution for humanities problems. 

RESEARCH ANARCHISM"	-1
29:28	216
Hello everyone !!!!	-1
1:11:44 what the fuck is he talking about ? Does he know what we don't know ? Is there something new ?	-1
TRUMP2029-2024	-1
Who is watch this debate December right before Christmas 🌲 time 🙂 and support Donal Trump 2021.	-1
"In my personal opinion, All the candidates are not the best person for the job. But we're all human. So technically no one is. 
All three of those men are getting older and the stress of presidency is not healthy for them some. Bernie Sanders, doesn't know much about politics. He might sound like a nice idea for president on the surface but I don't think in actuality that he'd be right for such a high position. Donald Trump is so egotistical, that's the main thing that makes him a bad president. If he could learn to be more humble, than more people would like him. I think Trump has the passion and nerve to be president along with the willingness to not back down from a fight. However he makes too many rash and impulsive  decisions. Sometimes he has made good ones. But he's personality is his biggest issue overall in office. And as for Joe Biden, He is kinda your typical puppet like president. He isn't bad, but he isn't great either. Biden has more of the political knowledge that we might need in the white house, however I worry he will be submissive to congress at times when he shouldn't be. 
And my last point is this. It doesn't matter who is in office. No one is going to be a president we all can agree on. So just be happy the nuclear bombs haven't killed us yet. Cause any president who makes it out of office without the world ending is a decent one to me."	-1
Joe Biden won by fraud	-1
"Biden's like the passenger throwing tiny pieces of his newspaper out the window until the bus conductor asks : what are you doing?
BIDEN: Scaring the elephants away.
CONDUCTOR: I don't see any Elephants.
BIDEN: Effective isn't it?"	-1
Spare us the melodrama Biden. Blithering idiot.	-1
"Transparent as his elections. LOL 
Biden was the one bragging about his election rigging team. 
The best in the world. 
From his basement. He got caught."	-1
!000s of deaths a day and the numbers are as fake as his Monty Python ballots distributed like lotto tickets at supermarket drop boxes. He is going to have a plan. LOL	-1
There is a good first lady with dignity.	-1
Why did Beijing joe nervously say “oh god” when President Trump mentioned the crime bill.	-1
The caring block lovely name because chief densply hang outside a whole signature. remarkable, overjoyed authorisation	-1
I love how Biden says Trump is racist and then calls South Korea thugs	-1
Yeah Trump you are definitely the least racist person in this room. Just remember 1989. We all will never forget what you did against those 5 innocent black kids...	-1
"37:55 “Do you want to respond-?”
“N O”
“okay...”"	-1
"IN THE 2020 DEBATE PUBLICIALLY NOTED BY  biden WHO ADMITS TO RUSSIA INTERFERING. HE KNEW AND CAUSED IT!!!! THEN BLAMED ""PRESIDENT TRUMP..."""	-1
"Over 200 years, a most compelling federal question to prevent encroaching 3 U.S. Powers-Balance is today under re-shedding good light on such dark corners, DACA tilting election or alleged by Mark Levin ''Chief Justice Roberts ""is a leaker!""; Is the Supreme Court in disarray? ""We're seeing a complete breakdown of a civil society and a constitutional system!"" [U-Tube, Aug.5, 20], ""Trump and US Supreme Court Chief Justice Roberts in bitter row"" [U-Tube Nov 22,18; Tilting, Wiki; Our books & editorials at U-tube, Amazon, in] may lead to Congress CONSTITUTION ARTICLE III ACT FOR: 1) Encroached president domain to grant citizenship [Amendment XIV, Sec 2; Turley J. Article III, Sep 3,18] -2) Allowing ILLEGALS-VOTING, his power encroached, also by REJECTING BORDERS -2) Reliance on precedents [2000 election verdict] ignored to favor rival -3) Allowing redistricting mapping, tilts electoral verdict -4) Ignoring dumping ballots by drivers-counting workers, changing Dominion voting machines, distancing inspectors -5) As in EUROPE, ulterior-stealth allegedly up to US-courts, London people say [U-Tube during US-Election debates], Trump, in favoring Israel, moves Embassy to capital, making peace with muslim nations, opposed by rivals."	-1
Boss trump	-1
"I am so glad that Our New President is Joe Biden. I Loved Him when he was assisting our blessed President Obama. I know they do look forward to knowing our Family from Onboard.
I am told that Trump basically left me to be attacked- had he done a better job protecting me he would have exposed the look alike of me sooner and once they did find out, that he took no measure to protect me, if he did then he would still be president.
 God Bless Us All and bring us together as the Family that we are.and protect us in the meantime. Thank you to my Brothers who are trying to reach me for the understanding of mineral emissions & Hieroglyphs depicted on the pyramids and temples around the world.
It will waken a true & ancient understanding that is inside us all. To my beloved brothers
Thank you again for being there for me. I assure you that Aaron looks forward to our time ahead and so do I. 
Till then I will continue exposing the inner circle that is attacking us and praying that we come together now but until then
Happy Holidays 🎄 Stay safe ,& God Bless 🐾"	-1
TRUMP WON OVER BIN LADEN JOB CHEATING BIDEN BY THEN YOU`LL ALL SEE HES UNLAWFULLY NOT A TRUE AMERICAN	-1
1:01:43	216
everybody talking about Trump and Biden what happened to Kanye?	-1
Mrs. Trump is cool.	-1
"27:16 Trump: “A vaccine will be announced within weeks.”
Righties: “I hope he’s right.”
Lefties: “Liar!”
30:20 Biden: “I will make sure we have a plan.”
Lefties: “That’s my boy!”
Righties: “It is good to plan to have a plan.”
30:32 Trump: “The vaccine isn’t a guarantee but it will be here by the end of the year.” Names Johnson & Johnson, Moderna and Pfizer. 
Righties: “I hope he’s right.”
Lefties: “Liar!”

Post debate “Fact Checkers” declare Trump’s comments as FALSE. Say all experts disagree. Vaccine won’t be ready until next summer. 

November 8th, Pfizer announces 95% effective vaccine. 
December 14th, first Pfizer vaccine administered. 

So...I guess the President does have access to reliable information after all. Who’d of thunk it? POTUS knows a little more than we do. Amazing. 

Let’s come back here in a few months when all the credit is given to Biden. For the record I give most of the credit to the vaccine makers but it definitely helps to have a President putting you on the spot and pushing you to go as fast as you’re capable of while doing it right at the same time."	-1
"Prophecy 131 June 29, 2016 Donald Trump popping like popcorn! https://amightywind.com/en/prophecies.html
Prophecy in Chinese words 第 131 篇預言
神為了這個時期、為了這個時刻，興起了唐納德．特郎普/川普！http://asian.allmightywind.com/prophecy131/"	-1
Prophecy 153  April20，2020 Hear O Israel & World I, YAHUVEH EL-SHADDAI, Say “Covid-19 Lab-made—satan Inspired!” https://amightywind.com/en/prophecies.html	-1
"""They're dying"" why do I love this part  timestap 39:48 by the way"	-1
Liar	-1
Shut up trump	246
royale high	-1
"Whose wife wore an ""I don't care"" jacket, Don?"	-1
Remember all those fake memes about Joe not being able to think straight? Trump wanted to believe that so badly, which is why he tried to push Joe down a set of stairs. He found a force to be reckoned with, a firecracker.	-1
The pastoral cherry archaeologically crush because office actually form aside a zealous shorts. yielding, statuesque cow	-1
Am here to let the whole world know that I was diagnose of HIV  7years ago were all hope was lost and I had  nothing to do about it,I just accepted the faith that one day I will be cured of this disease and I just pray everyday for a helper and one day my sister introduce me to a herbal man called Dr tude that she saw on internet,well, I gave him a try on his email drtudeherbalhome@gmail.com was not fully convinced until he sent me the herbal medicine  which he ask me to take for two weeks I took it with faith and i went for a retest in different hospitals and today am cured of this disease and am also using this medium to let all those having STD,like herpes,bacterial vaginosis( BV)and the rest not to give up,their is a man who can cure you,his name is Dr tude.drtudeherbalhome@gmail.com  contact him  or  you can also WhatsApp him +2348151042601.	-1
America is gone just sit their	-1
TRUMP DEFEATED https://www.youtube.com/watch?v=-SbkZYdJRks	130
1:01:00	216
Glad Biden won!  I voted for Biden!	-1
Biden: not all you teachers are gonna die so don't worry bout it, don't worry bout it🥱🥶	-1
Who is scrolling through the comments while watching	-1
Obama care is terminated. So we propose the same thing like Obama care but call it Biden care.	-1
Thinking about it, trump actually right at 40:50, in fact, closing border and lock down would cause depression, alcoholism, people losing jobs and so on. I am talking about facts not comparison. Although financial help can be given, it wouldn't last long. You can expect everyone to cooperate. Thus this pandemic can last for a long time. At least more than one year.	-1
The dynamic bomb wailly interest because department curiously paddle before a peaceful supermarket. reflective, soft random	-1
"Trump: Fast food
Biden: Ice cream"	-1
Tôi ủng hộ TT TRUMP mãi mãi là TT TRUMP	-1
😥😥😥😥	-1
"I found evidence of widespread voter fraud!

https://youtu.be/YVScj8zGcbY"	-1
*This was inspired by Simgmproductions no doubt in my mind-*	-1
Biden talks about Corona like Trump  invented it....Trump has handled it like a champion. Good on him. Biden is such a goof. What a puppet	-1
The hoc tooth concomitantly form because delete genomically kiss onto a luxuriant cucumber. acid,  fascinated size	-1
I want to give a testimonial on how i was cured of the HIV virus. A few months ago i had some symptoms. I went to see a doctor and they did a lot of blood tests, later they told me i had HIV. My doctor told me there is no cure for HIV and i felt bad,i went online looking for a possible cure for the HIV virus,i saw a post about Dr Eguabor, a herbal doctor who cured someone  HIV. I contacted him and told him how i felt. He said that his herbal medicine can cure me permanently. He sent me the herbal medicine through the courier and i received the herbal medicine a few days after he sent it. I took the herbs as prescribed by him. Before completing the medication, the symptoms ceased. I went to the doctor and had another blood test, surprisingly i was Negative. I have no longer had any symptoms,i am completely cured. You can also get him to help you if you have this virus. He also cures HEPATITIS B,CANCER,AMYOTROPHIC LATERAL SCLEROSIS, GENITAL WARTS INFECTIONS,SIMPLE HERPES VIRUS,DIABETES,STERILITY ULCERS,COVID-19,SICKLE CELLS,etc.He also helps with penis enlargement and helps restore your broken relationship. Contact him by Email:dreguabor@aol.com or Call/WhatsApp on:+2348107439905	140
I have no idea how ANYONE could have voted for Biden after seeing this.  The country needs to see this again, before we swear in Biden.  What has finally come to light, as far as the Biden's family and relations with China, should be enough to have one regretting casting a vote for Biden.	-1
They should of had a walk off like Hansel and Derek Zoolander	-1
"Joe Biden : trys to debat
Donald Trump : trys to roast lol"	-1
https://www.youtube.com/watch?v=Xxnd6vEntP0	165
Screw Trump We Need Joe Biden to lead the Country	-1
https://youtu.be/cH43sYxZ1S4	162
they learnt their lesson with the mics	-1
I watched this on zoom with my grandfather he’s not America so he’s zooming from London and he was laughing and laughing non stop	-1
Trump a true American	-1
"Moderator: Why would you end the oil industry. Big statement Joe.

Trump 2020"	-1
He said it no he said it	-1
I’m watching this again just to watch trumps hand gestures ☝🏼✋🏼🤏🏼👌🏼☝🏼	-1
Just release the taxes already. How do u prepay taxes	-1
"35:53
Biden: That missing chair
Me: IS THAT A THREAT?!"	-1
Donald Trump is a prophet of Jesus Christ, the same level as our lord and savior. Amen.	-1
THE TIME TO SEE THE LIGHT IS NOW ♥ Don't miss out on this life opportunity. You have been selected to Join UMILLUMINATI and get Wealth, fame and powers, 👁🔺 👁🔺 Remember that you are human with a purpose; therefore, serve for a call and benefit for your kind and will be rewarded for your administration, if you are interested, WhatsApp 💯🔺 +11784026266🔺💯 and succeed for the rest of your life. REMEMBER THE DISTANCE IS NOT A BARRIER !!! 🔺👁🔺 ♨🔺ILLUMINATI OFFICIAL🔺♨	-1
Sorry Trump you are in a totally lost for this election. But if there is a race to rage the covid19 you would be the 100% winner. So now you may change the saying china's virus to Trump'virus for the US.	-1
i am not even in america this votes don't even affect my country but if you vote with trump................your stupid	-1
Joe Biden: President-erected for children.	-1
36:36 then we have to take action as it hit our country!	-1
*A FRIEND OF MINE INTRODUCE ME TO MITHACKS00 ON IG, ACTUALLY NOW THEY ARE MY BEST  DECISION OF THIS YEAR SINCE THE FIRST DAY OF COVID-19 BECAUSE WHAT I GOT FROM THEM IS UNEXPECTED*	-1
A FRIEND OF MINE INTRODUCE ME TO MITHACKS00 ON IG, ACTUALLY NOW THEY ARE MY BEST  DECISION OF THIS YEAR SINCE THE FIRST DAY OF COVID-19 BECAUSE WHAT I GOT FROM THEM IS UNEXPECTED	-1
I fell so fortunate having Mithacks00 they are really amazing I made $1000 twice with their chip it magical am so glad using them	-1
Trump is the greatest president we have ever had and like always Democrats started the KKK for award to keep slaves and how did the KKK leader in the senate through 2009 and all of it is actually true and nobody in the media says anything against the Democrats they are disgusting racist	-1
Who voted for kanye west	-1
too political, unsubbed.	-1
JOE BIDEN  SUPPORTERS  WON THE ELCTION  BY BILLIONS OF VOTES FOR JOE BIDEN  SO ALL YOU WHITES WHITE WHITE RED ORANGE REPUBLICANS  CAN STOP CRYING  CRYBABIES CRYING BECAUSE JOE BIDEN WON THE ELCTION BY BILLIONS OF VOTES FOR JOE BIDEN	-1
"DONALD TRUMP 
MORE LIKE ...
DUMB OLD TRAMP AND  ATTORNEY GENERAL  WILLIAMS BAR BITCH AND REPUBLICANS  SHOULD BE  SENTENCED TO PRISON FOR LIFE THEY CAN PAY TAXES AND PAY FOR THE WALL FROM PRISON"	-1
let's not talk about blatant criminal bribes from China, let's talk about global warming (Wallace, the talking head idiot)	-1
"What an amazing investment with ACCESSBINAR INVESTMENT COMPANY 🌹🌹🌹🌹🌹
https://www.google.com/search?q=site:Accessbinar.com
▶No registration fee
▶No withdrawal fee
▶low risk and decent profit
▶Free support & guidance 24/7
▶Instant payment"	-1
"The true about Joe Biden - http://aspedrom.com/2fTe

God Bless America !!!"	-1
Bandytą Bilden pójdzie siedzieć za łapówki od  Chińczyków. Za zdradę stanu.	186
trump ın oyları çalındı	-1
Holy shit the debate turned sour way faster than I remember	-1
It’s funny how she always lets Biden talk but not Trump.	-1
america corona is  genosite to kille pore peapel  et pour  sa  vacin  ha ha	-1
We. Want. Trump. Back. Please. Joe. Biden. Is. Sick	-1
Guys u need to watch deago  interview these guys, in awkward puppets😂	-1
I just came here for the comments.	177
"1:33:20 - Joe Biden denies his remarks on the crime bill in the 90's
Here is him saying it
https://www.youtube.com/watch?v=7oDHSt-CKtc&ab_channel=AmericaRisingPAC

1:49:55 - Joe Biden denies wanting to ban fracking
Here is him wanting it
https://www.youtube.com/watch?v=digRNl-tmKI&ab_channel=AmericansforTaxReform"	-1
"Ok Mr President no no mr president we're moving onto the next question

Biden interrupts and gets a minute on rebuttal on one word that Trump got out

I ain't even American but shits fucked from the start"	-1
I'm confused why they call Joe Biden vice president he was former vice president so why are you still calling him vice president he is no longer the Vice president, right??	284
good political	-1
1:13:39 xD	215
"Bismillahhir rahmannir rahiim.
Dengan Nama Allah Yang Maha Pengasih lagi  Maha Penyayang.

Hai  orang-orang  yang  beriman,  janganlah  kamu  seperti  orang-orang  kafir (orang-orang munafik) itu,  yang  mengatakan  kepada  saudara-saudara  mereka  apabila  mereka mengadakan perjalanan di  muka    bumu    atau  mereka   berperang:  "" Kalau  mereka  tetap bersama-sama kita tentulah mereka  tetap  bersama-sama kita tentulah mereka tidak  mati  dan  tidak  dibunuh"".  Akibat   (dari  perkataan  dan  keyakinan  mereka) yang demikian itu,  Allah  menimbulkan  rasa penyesalan  yang  sangat  di  dalam  hati  mereka.  Allah  menghidupkan  dan  mematikan.  Dan Allah melihat apa yang kamu kerjakan.

Dan sungguh kalau kamu gugur di jalan  Allah  atau  meninggal tentulah ampunan  Allah  dan  rahmat-Nya  lebih  baik  (bagimu) dan harta rampsan yang mereka kumpulkan.

Dan sungguh jika kamu meninggal atau gugur, tentulah kepada Allah saja kamu dikumpulkan.

Maksudnya:  meninggal  di  jalan  Allah  bukan karena peperangan.

Maka  disebabkan  rahmat  dari  Allah-lah  kamu  berlaku  lemah lembut  terhadap  mereka.  Sekiranya  kamu  besikap  keras  lagi  berhati  kasar,  tentulah  mereka menjauhkan diri dari sekelilingmu, Karena  itu  ma'afkanlah  mereka,  mohonkanlah ampun bagi mereka, dan bermusyawarahlah  dengan mereka  dalam  urusan  itu.  Kemudian  apabila  kamu  telah  membulatkan  tekad,  maka  bertawakkallah  kepada Allah.  Sesungguhnya  Allah  menyukai  orang-orang yang  bertawakkal kepada-Nya.

Jika Allah menolong kamu, maka mengalahkan  kamu;  Jika  Allah membiarkan kamu (tidak memberi pertolongan)   maka siapakah gerangan  yang  dapat  menolong kamu (selain) dari Allah sesudah itu?  Karena  itu  hendaklah  kepada  Allah  saja  orang-orang  mu'min bertawakkal.

Tidak  mungkin  seorang  nabi  berkhianat  (dalam  urusan rampasan  perang).  Barangsiapa yang berkhianat  (dalam urusan rampasan perang itu),  maka pada hari  Kiamat  ia  akan  datang membawa apa yang dikhianatkannya itu; Kemudian tiap-tiap diri akan diberi pembalsan tentang apa  yang   ia kerjakan     dengan   (pembalasan)  setimpal,  sedang  mereka tidak dianiaya.

Apakah  orang  yang  mengikuti keridaan  Allah  sama dengan orang yang kembali  membawa  kemurkaan (yang besar) dari  Allah dan tempatnya adalah Jahannam? . Dan itulah  seburuk-buruk  tempat  kembali.

(Kedudukan)     mereka    itu   bertingkat-tingkat  di sisi  Allah, dan  Allah  Maha  Melihat  apa  yang  mereka  kerjakan.

Sungguh  Allah  telah  memberi karunia kepada orang-orang yang beriman ketika  Allah mengutus di antara mereka seorang rasul dari golongan  mereka sendiri,  yang membacakan kepada mereka ayat-ayat Allah,  membersihkan (jiwa) mereka, dan mengajarkan kepada mereka  Al  Kitab dan Al  Hikmah.  Dan  sesungguhnya  sebelum  (kedatangan  Nabi) itu,  mereka adalah    benar-benar  dalam kesesatan yang nyata.

Bersambung

Terimakasih sampurasun
Wabil taufik walhidayah.
Assalam mualaikum wr wb"	186
Ya Allah ampunilah dosa kami semua yang setuju like.	186
Bro this did not age well	-1
Trump legit kept interrupting Biden it’s hilarious	-1
"What ""race"" are musloids?  Islam or musloids are not even a race."	-1
Black is not a race!!	-1
"Harris condemned ""black"" boys to life in prison for marijuana convictions.  Nice people eh?  Only a so called ""black"" person can be a true racist.  Harris isn't even black.  How come people with tan skin call them selves ""black""?"	-1
"Here we go again - democreep skin color.  You mean ""black"" skin?  Supposedly so called ""white"" people don't break the law.  There is nobody in the world with black or white skin.  Get a library card.  Hitler and Moooohamad started that skin color classification of people.  Biden is a dyed in the wool racist bastard."	-1
Joe Biden is china's little b....	-1
Don’t talk to the president like that trump	-1
3:10 Bidens gonna cry	-1
WHO WOUOD DONALD TRUMO BE IF THEY TOOK AWAY GAY RACIST PEOPLE?	-1
HOW IS IT EVEN LOGICAL TO SAY U GOT DNOTHING DONE?	-1
You folks home will have an empty chair at table at the table this morning... doesn’t take into account he’s part of the reason covid was released	-1
24:09 26:24 28:38 31:38 39:18	-1
"Do you use amphetamine,
cortisone and caffeine.
I can see yours eyes gleemen!"	-1
The Senate was controlled by the Republicans back then and they wouldn't allow Obama to do anyting they stopped a lot of stuff back then and hopefully the Senate will be controlled by the Democrats so that the American people can be helped	-1
I want to use this opportunity to thank Dr Eguabor for the great work he has done for me and my cousin sister,i was cured from HIV through his herbal remedy and my cousin sister was also cured from Cancer. This is a great testimony for what Dr Eguabor has done for me and my entire generation. I’m giving this testimony so that those of you out there can contact him while he keeps saving my relatives. Send him a Dm and get a better health totally. Contact him via WhatsApp +2348107439905 or Email address:dreguabor@aol.com and you can as well reach me on my email or facebook Gavin Jefferson for more details.	140
The hushed french namely carry because channel electronmicroscopically fail but a ugliest marble. abrupt, kindly porcupine	-1
Biden: In America 200,000 deaths by the end of the year. That's our whole population. 😆	-1
Thanks..o.k.💟💯🌅🤟	-1
Leaked watsapp Audio of ADMK MP Sasikala Pushpa//Controversial Phone Speech Joe Biden elections 2020 https://youtu.be/xH-ysazzUTI	-1
Is this epic rap battle?	76
will you shutup boomers	-1
I hate to break it to you sleepy joe but masks won't really stop COVID-19. Also what is your plan for COVID-19 joe	-1
Is Bush Bidens dad? Cause he has the same face	-1
Here is the real presidential debate - be careful everyone.	-1
"I do not have to build a lot of wealth if we really need money, I better vote for what is fulfilled in the promise and stand for truth and promise. We know that many people need something now but we need to vote for the strong, even if he is not rich as long as he did the right thing and knows how to fulfill that vote. So if I am among you citizens I will choose to vote because it is up to them who they will vote for.

Trump: Like
Biden: Like
It’s up to you if you want to comment

By: Sophia Leafar V. Rafael
6th Grade student
From Philippines🇵🇭🇵🇭🇵🇭🇵🇭"	-1
I didn’t think there would be a Biden supporter left after watching this. The poor American people	-1
